Company_ID,Revenue (USD),Net Profit Margin (%),Investment in R&D (%),Market Share (%),Debt-to-Equity Ratio,Energy Efficiency (%),Smart Grid Implementation Score,Innovation Index,Digitalization Level (%),Carbon Offset (tons/year),Renewable Energy Share (%),Emissions Intensity (kg COâ‚‚ per MWh),Waste Management Score,Employee Satisfaction Score,Community Development Investment (USD),Workforce Diversity Index,Sustainability Certification,Sustainability Score
C363,4587946376,18.68899751,6.605773445,13.87794256,2.314707581,77.18935352,10,63.74046123,58.51947854,3816.425951,44.21541138,291.6897634,5.478708106,6.535607255,1216176.144,0.342499993,1,37.03845572
C364,5460711725,18.9468066,10.23400938,5.354833495,1.617863976,84.74850666,1,55.67092566,36.97378109,3613.058624,5.684057071,191.9262748,0.239613851,8.393708635,3266530.647,0.076849462,0,22.3901006
C365,9415233440,21.99339067,11.96679785,18.78746274,0.757640613,75.75835142,5,73.82955105,48.60575419,1022.521693,97.84944647,673.4151501,7.642204838,9.444878798,5634185.23,0.392944439,1,49.11672182
C366,3867165352,3.947030554,1.831042374,12.7638482,2.032913732,99.51425853,5,33.56092442,31.37821433,1689.849896,58.84335564,797.3016695,5.809138982,2.729217275,1879914.304,0.669926342,1,39.81715064
C367,9612293733,21.47474894,3.337062607,6.557784823,0.332306607,80.56708281,10,76.51065916,14.18443976,2349.227175,55.69520917,330.6794935,6.255895835,1.696610813,8008230.328,0.469889908,1,42.17013145
C368,9054452913,27.27097562,11.61420553,5.46328606,1.381317744,68.54868563,10,43.27670817,21.38012107,1653.964957,65.57962799,367.1347309,0.517208826,4.839907503,9721843.53,0.383722175,1,39.12555569
C369,1965953437,5.390493266,7.52017971,3.899439043,0.573763599,88.60760138,7,48.41844983,10.55136464,3774.701001,49.70236478,532.6262673,2.110383302,7.018624268,2155446.406,0.119157046,0,30.4725154
C370,702919395.7,7.126299748,14.85429626,13.92335508,0.634931248,58.52312558,10,64.81021273,68.30695752,1646.767621,3.206351709,602.9090323,0.743308724,2.271912532,1877250.528,0.244939046,0,19.08270924
C371,1016772234,29.14185282,13.39354132,4.452440699,0.686652453,69.22579069,1,1.8358384,66.07273931,691.1604339,61.23112888,374.4206744,2.889143158,0.041014504,4554801.367,0.100143288,1,31.70282789
C372,192036038.3,5.429308581,17.0664829,11.94653499,1.221450465,67.34794752,8,65.39942214,95.06063716,1995.20226,71.6173877,733.4506619,6.274390077,3.429351158,7480175.119,0.807498732,1,42.20523222
C373,953485178,25.6315528,14.15736371,5.366237036,0.248335596,71.59035476,1,61.85851491,72.96784136,4899.572164,41.67490606,492.0027925,5.661859843,9.688593355,2823190.096,0.135239828,1,34.5074225
C374,6833237666,14.76833569,9.16869047,13.273182,1.253600979,89.0889913,0,30.98471168,5.204583876,1129.407065,75.72955721,415.2730535,6.121498216,6.949674606,208600.2879,0.595373367,1,41.72542036
C375,721174598.1,7.416932232,13.78636583,16.3173006,1.583951597,74.20865161,9,8.57942849,88.42451739,3060.793295,22.70012993,552.6709272,5.492512714,4.013254439,5416794.074,0.342740414,1,25.63078993
C376,3196566547,26.12249704,6.232242311,15.58270234,1.501553426,89.70072251,1,9.093544991,86.26751629,2164.865249,22.12765911,766.9626938,2.730287957,1.925760973,9566439.672,0.225978385,1,28.34326075
C377,8450304357,13.35915765,6.819956477,15.24094149,1.210073891,78.82444516,6,92.3223747,44.33203208,355.1228382,16.14169877,656.1866061,2.445074973,3.560896738,3918855.786,0.639468439,1,34.91374333
C378,242486638,15.44452062,15.99071804,3.835675873,2.533525163,67.10347173,7,68.92793212,58.58630505,2439.38303,37.19947598,128.0091914,1.370596835,1.698394333,4207144.196,0.457002309,1,34.29147954
C379,8146540141,10.77700108,9.481970812,1.858860445,0.521447408,90.49893718,4,12.71026138,97.60783325,3510.821643,84.70120354,332.6169375,8.490708749,1.063058213,9689328.154,0.400145467,1,41.22668962
C380,2825729200,17.78852554,16.16922647,14.00908169,1.566520557,61.91448353,5,35.67231693,53.23043638,2566.099879,82.79120621,429.3812795,6.164793585,9.067423726,6949130.04,0.592852005,0,35.76482541
C381,1190466628,4.905716178,16.6260251,7.430109555,0.279920109,61.21914899,0,59.24829939,90.53218284,4360.530319,38.2824208,320.1623005,1.865110125,9.976503384,7194527.509,0.491267628,1,31.66290326
C382,6970404282,11.7324461,17.29368442,8.703689905,0.306351469,75.2251462,5,83.55717051,8.303875781,1444.685083,58.9118736,590.1312926,1.772093798,1.641144396,5631393.034,0.303484209,0,35.06476092
C383,6293139039,29.08236967,18.41606948,0.719866947,1.764210964,63.0424623,7,4.366092871,19.10518687,431.2458565,72.08163165,678.3884049,8.730356015,0.545225589,9746346.017,0.559061288,0,31.66394475
C384,8775945415,7.744002981,9.18871919,5.265571341,1.741453432,50.45435175,2,23.66331315,44.07549434,4682.828058,24.12067746,611.9415666,7.427308638,3.297311071,6891776.179,0.669498577,1,24.96133254
C385,7353359728,19.70209994,7.058469548,0.770160437,2.646297187,82.41487636,10,88.97489903,58.47568083,1890.981748,16.81410859,792.5333008,6.593990799,4.616591808,8951377.189,0.026693159,1,33.73431685
C386,8036774495,9.755701927,12.06177619,17.59579687,1.717833659,75.55469107,0,0.916555018,81.62278519,2882.027757,97.20959932,290.7833535,4.068641075,2.048212471,6996794.869,0.465871729,0,34.82739029
C387,2827525380,23.20419377,8.052276045,4.943593996,2.883393959,72.27589072,10,20.13991028,98.82621151,3960.015631,61.75573132,712.4926465,2.619755643,3.014249118,7353807.09,0.057683285,0,29.46474729
C388,1782621042,3.926209822,12.42040917,11.19100967,0.24121506,98.34842573,3,95.9024176,38.88514965,1621.568319,98.14157218,636.6358656,9.794507631,2.008707357,2911205.112,0.186405414,1,51.33118911
C389,7508641369,29.09463135,14.40613139,0.875688481,0.384222286,78.5599592,0,61.34018465,4.741563614,3580.822691,33.77559871,353.5251303,7.97239575,7.742605684,3041752.193,0.560508734,0,31.32297657
C390,8070279045,13.61368624,14.07969535,13.37026309,0.227790999,93.17157889,7,26.16713666,80.11715033,677.0942491,70.30317,613.8871806,3.017792231,7.125779432,7832016.649,0.866188915,1,42.94417712
C391,9905146369,7.0815139,8.116504853,6.528244181,0.637302866,56.97251181,4,6.69910944,60.43807191,1456.468736,22.26036365,172.8531695,8.475647963,6.349515158,2974095.829,0.882805679,1,25.08000318
C392,4132050592,2.20490242,4.170343832,17.96859182,1.669683322,78.46032316,0,2.819134045,19.85428589,723.5531807,26.12001713,652.5334376,7.589319486,3.872178571,5632073.007,0.06994401,0,18.69985415
C393,3726460677,5.092737153,9.180057431,17.77355196,1.972159326,93.39898134,7,24.47450796,49.48284566,4056.152792,51.19021213,472.6314218,2.970805499,9.090409413,2501029.586,0.419105086,1,35.72825179
C394,7766365478,15.59321846,3.709288738,6.573283305,0.232196958,79.15528786,8,88.14858196,74.23102455,1113.246176,31.96181255,304.6031209,4.265528542,9.695325415,8171663.974,0.583006483,0,33.46149404
C395,3414627367,10.11009529,17.91184367,18.02912182,2.843315581,85.90070891,9,41.59136543,77.04117871,3587.017777,16.76215638,559.0441112,1.859534454,1.736393126,1113908.499,0.147069905,1,28.27852501
C396,9308265683,24.86650098,7.571671754,19.9235377,2.542279592,68.60217839,1,72.03333692,49.9618412,4716.491986,26.2880702,549.1339991,1.110524444,2.230126414,8296171.931,0.765432217,1,34.74692681
C397,8585543391,12.92662571,3.934735197,16.52577172,0.960176198,54.62247585,8,91.82850354,30.52145301,2638.861045,3.574839447,246.6403559,7.227620328,5.25631028,6031270.707,0.744235258,0,24.83078855
C398,4295650333,7.461428178,1.483507438,16.91293982,0.323843838,72.89501476,7,40.80404616,97.3742582,2700.145961,70.44236215,121.2781904,2.675118574,0.912505693,1877226.253,0.903341014,0,35.33921967
C399,7511201967,18.5143496,13.27062534,5.055273849,0.592672512,69.72396954,6,19.1277371,66.3362611,2305.16784,49.21166571,403.5358108,8.200593657,4.364483988,5424933.501,0.008486012,1,30.60706786
C400,7547883312,21.20331651,13.10114403,11.57637774,0.4681388,93.35300912,2,51.71179309,40.82375193,1629.450717,9.42430664,498.6583085,9.956087115,5.817912648,2832163.38,0.216684244,1,30.39305303
C401,1040207450,5.011257237,7.471479165,1.438392688,0.45752296,62.19976512,1,90.80836871,28.04632242,2378.275155,17.16939931,713.6236949,0.766198139,5.220735711,3241438.674,0.827186714,0,27.04315942
C402,9026503538,5.028576489,2.362525888,1.988866943,1.603828897,98.33671138,6,80.43744141,73.1102983,3014.037661,10.25345381,749.751757,4.730351251,3.309085831,3521765.136,0.670580051,1,34.87875962
C403,5057471201,1.100142808,8.782949003,19.97796298,0.812957583,97.90690599,4,6.582984336,24.21834456,4929.957861,61.25928083,470.1636527,8.020625593,5.424458061,642559.2773,0.894389854,0,33.28253619
C404,8266310086,22.09206045,6.913132406,6.600121064,1.138605178,62.38158215,5,69.25728001,17.1709989,4688.822797,9.421036361,627.6624386,7.889508965,9.588009543,9859757.227,0.057179655,0,22.5291407
C405,3207295514,19.91413583,13.86529215,14.98885985,2.969565467,67.40259777,3,57.18975225,52.9833889,4310.764791,75.4282333,407.5122906,7.599971583,2.060174043,325030.935,0.596963966,0,36.69050379
C406,8956277053,14.23892627,12.50980574,16.15263456,2.084511322,94.77778704,1,90.74631763,28.99873926,4445.652679,2.051091932,622.2575096,3.489949353,6.548313584,6628343.763,0.569046575,1,33.90397404
C407,3898124771,25.32511347,7.927280836,17.17466309,2.852043934,98.33111104,8,12.24814169,62.89051449,2339.245916,24.9375788,243.3610675,4.538532557,0.433966942,3718564.201,0.035674416,0,24.9074332
C408,118268138.3,24.17010459,5.139958531,19.95280312,0.51341401,72.17195514,2,53.40361132,11.79386749,3287.221636,89.06666759,359.7453144,5.949683573,0.664164045,6463642.807,0.513522077,1,44.81798329
C409,9054765944,17.56063093,19.77268336,4.905780057,1.208204477,66.04985228,6,87.94626935,65.49411046,4475.333615,71.85313181,543.9595992,9.739405836,5.518282242,3568920.048,0.609520311,0,39.4177262
C410,921953901.1,26.04813842,9.626030803,0.902981455,1.70872223,76.30470066,7,41.00237867,28.3296528,1964.753825,7.296833293,112.7105759,3.275472709,1.049391803,6740768.956,0.191293174,1,26.81987101
C411,3199943240,6.175236301,14.07721048,8.282711208,0.322598379,84.38846032,1,48.19949177,0.024293443,4808.812392,82.11261045,605.7229172,9.231438877,0.223467884,7295062.74,0.273329583,1,41.82241034
C412,9501119051,3.357588582,3.670506384,2.68860533,0.112143587,63.67372577,5,7.046067767,12.69360577,2078.93031,49.30351215,684.8748509,2.693569182,1.715129976,6908620.878,0.640347346,0,24.71972966
C413,9506565398,8.092488346,10.22620429,0.546275194,2.044259568,86.82365873,10,27.81436404,93.36153778,3005.413327,84.67830272,379.3991628,9.890744655,5.64849171,1148480.194,0.468300948,0,37.72578516
C414,5738644502,1.712605683,1.523197678,7.27249386,1.961276599,52.58286786,7,32.45066492,86.73546391,3549.023566,60.07397745,413.559692,6.702636868,7.033409545,6572363.414,0.858013658,0,29.32404151
C415,6322053750,15.93508584,10.60364724,15.6963912,1.291287549,52.46472464,6,94.51224487,23.3609032,4752.960065,68.1833032,695.8975486,4.635114804,2.024785641,2807075.619,0.342381766,1,40.33636004
C416,4489970765,28.09817077,19.31633074,11.36699576,1.51996782,69.31438526,10,28.26673605,77.83719045,1223.08137,99.35015604,642.9582447,6.133904281,6.682594372,297725.692,0.266659658,1,43.89268919
C417,2939175609,1.18030622,8.299927547,6.324281985,1.304784702,67.6736596,2,46.08687353,60.85715932,3730.654891,23.23355459,301.7046423,2.72531169,1.824763311,4154158.412,0.98486594,1,30.08401921
C418,3293358808,3.66329742,1.740924239,13.12140591,0.16961463,65.78166077,0,67.13044236,97.09047114,2604.077931,62.39455748,326.7832746,2.741738575,6.134574266,4341095.597,0.91113577,0,34.64208386
C419,6728459376,13.56597085,1.588160027,4.717161788,1.072577658,74.55098813,5,16.21833724,37.36056595,1342.785703,46.03213901,575.2147627,1.135545438,4.119596799,4677069.592,0.028992745,0,24.50908115
C420,7526221549,28.01625053,8.371748439,0.386190777,0.613538541,66.03667912,7,48.64423871,68.14606125,3883.034199,3.945195292,494.2386647,1.140502977,6.537995093,7051193.412,0.770728615,0,23.6507175
C421,7917874647,9.484683149,4.040473793,15.31063239,0.385430148,59.61289592,5,73.85390395,6.353572242,2761.111401,1.44706415,213.5606998,3.476717415,9.950527525,3095349.653,0.110334774,0,19.44300953
C422,7898285247,15.21704426,1.44368983,12.51248739,2.874489258,65.47347745,4,86.6855213,39.62473468,3304.869103,11.92285778,316.9509365,7.628554779,9.378169652,3159652.326,0.027485195,0,23.94159454
C423,921148969.5,1.247185772,15.36805867,15.26982223,1.838143203,98.74521364,10,62.62592747,96.38176612,1614.505343,64.90917405,729.9882938,6.079711676,0.042817578,614917.0399,0.273695516,1,41.88627808
C424,4949258844,4.450296029,9.711937169,0.874866532,2.213103224,70.55567085,7,66.90535153,53.89808745,2406.369759,56.71630879,581.7221057,1.025845603,8.854387644,6871343.948,0.269345879,0,31.9464854
C425,585012012.6,29.59890369,6.495650667,16.75868059,1.014554855,72.23563884,1,12.62834726,28.78795033,3086.771255,55.34295612,790.1820224,8.52236525,0.664907952,5682582.653,0.819318762,1,36.06674875
C426,5499793534,28.95356089,18.10158048,12.42857138,1.240126676,78.8272495,0,94.57764972,12.02709631,2024.554071,3.185676253,636.908771,6.01367627,9.530465862,3500756.876,0.710667246,0,29.31992492
C427,4420889709,0.148199428,3.206640244,11.31156748,0.787079582,99.16703842,0,13.25740775,70.35283402,991.8626992,46.93029964,759.3821025,9.608555768,2.818256791,7054837.899,0.981609427,0,31.48380607
C428,8878164786,28.55435356,19.16245775,12.52981956,0.381200446,62.08006382,3,77.46729372,64.48560434,4808.202462,92.46228178,251.3320017,6.701854674,3.820348304,5378203.915,0.7115129,0,43.0592155
C429,3515640975,19.17359813,6.96536763,17.30222161,0.619191749,84.06410553,5,26.48163218,37.39387136,2557.3377,39.75918693,640.0394124,1.751748637,0.916382052,4697757.009,0.418255553,0,28.0865484
C430,1179499494,26.03754884,17.87966977,11.78003648,2.412790731,85.79923468,8,93.35931437,95.09413519,3669.601851,62.49224698,114.1522641,4.737833623,1.122727583,5118132.191,0.698927661,0,42.15159389
C431,1438486904,13.64219567,12.45591465,11.66091256,2.064882835,80.36622084,0,71.99595394,2.220281299,2055.235968,77.98186756,569.5320152,6.484975975,7.267405652,6367117.771,0.999459067,1,47.2183919
C432,7617491211,15.46788086,16.70743984,19.81451523,1.68609374,54.42891698,0,75.3813713,30.37238516,1775.65882,78.39252791,428.4975947,0.28264701,9.443322357,6603426.02,0.710141883,0,37.29494753
C433,6185998453,14.66539741,19.6962501,15.15893032,1.477760631,83.84361379,4,21.90591731,92.10694863,2035.821492,51.92800824,342.7320503,0.149102642,6.10748495,2896688.613,0.761681356,1,36.28534578
C434,1020215534,20.00592773,6.479703319,8.901646728,2.775059423,53.20473555,9,44.30399766,32.09354383,2045.983219,85.79519454,703.6830466,1.294030006,7.158500155,1416026.2,0.938365015,1,42.65599467
C435,850226993.1,4.189537643,19.26157422,14.1772003,0.310931349,79.80713248,4,61.78131946,25.22528339,2720.90058,39.13780934,697.9873849,2.51664435,7.619697446,1574775.47,0.113651261,1,32.94952962
C436,7012681623,0.899207696,8.400156003,7.845686387,0.913742358,86.97905886,4,76.99736182,53.42204099,2717.34935,88.86932148,115.6111934,4.295491235,2.628142746,6397514.95,0.704784293,1,48.20035899
C437,736902433.6,9.237898248,8.32472619,4.654621703,1.114819775,60.54849453,9,10.39593759,82.38017499,2485.769079,24.02271664,526.6535857,4.874404738,0.452296309,8730004.125,0.850805958,0,21.70706614
C438,8220381992,21.14042288,7.467354981,11.97735235,2.369034855,92.08110038,5,96.23653165,10.31467609,673.9289246,28.0216407,357.482557,1.380276089,0.018727439,4100867.821,0.9543786,0,36.70107522
C439,7065359849,6.055603564,11.28674454,18.57082375,2.978292398,51.51769028,7,89.02206706,94.30207096,2480.377393,5.31206242,390.9627011,6.733915791,3.50649283,1703506.402,0.21096929,0,20.64987529
C440,822674318.6,20.202973,3.92875582,18.58987645,0.797944493,92.19064318,2,27.03485905,79.50728812,845.5195021,79.55818365,682.4285175,5.961380617,2.414642282,7568458.958,0.503929008,0,37.98088554
C441,857528763.7,29.09736138,11.52051822,6.903915034,2.635491269,73.01645253,8,82.2760243,18.12502556,630.6789315,41.70552362,316.8878401,2.944640988,0.62317725,8326569.849,0.680554848,0,35.22840482
C442,9866529389,2.817021474,11.29239144,10.60078158,2.508806005,60.879397,0,51.8323923,71.20079612,4663.228587,22.91166139,760.1341674,0.136598834,1.795282925,8807018.607,0.24746773,1,25.95346687
C443,3748965250,20.17806355,15.47613444,4.311554382,0.751506453,56.68890725,3,46.18064816,38.49587226,3024.750066,23.17902776,225.7436785,0.776479154,1.244988983,6072245.975,0.600472863,0,23.48206283
C444,3712715049,13.31250658,16.83934928,19.91305908,1.258064483,97.66535838,8,31.44341058,40.22946781,3297.450291,90.13999412,563.9056964,3.916947755,9.148783806,8608678.308,0.257578782,0,40.3250087
C445,8129867677,26.04426763,9.368385656,19.62424637,1.288051321,53.63327938,7,58.09685866,78.32900924,2008.968352,83.39166005,570.4735469,1.539743512,1.402672135,163995.4349,0.333457021,1,40.6600422
C446,9473013288,5.314493683,6.744331738,13.0252277,2.936839939,59.954671,9,72.98891177,96.2784808,4544.90446,55.35308854,276.536613,3.768196061,5.37648464,1081285.66,0.441518697,0,31.5130507
C447,9860150628,20.77877857,5.927363049,16.10783979,0.624586514,67.39111737,8,41.0932905,12.66558728,3189.652448,61.61108004,327.3254263,6.281826045,5.931059551,934834.9099,0.529190099,0,32.72142704
C448,7536248071,25.14345869,4.697852897,14.33049321,2.417558116,81.01174245,0,62.9219193,42.06302369,3845.849348,47.43255706,684.3589448,5.472374279,5.434894577,7128920.796,0.449365872,1,38.59344942
C449,3768833259,28.33842658,2.095304062,11.90384856,1.069158871,77.24005426,8,69.93129212,48.09416081,1842.812345,39.16665429,633.2636785,2.311758831,0.990564342,705122.0176,0.49319552,0,32.71266073
C450,844172159.8,20.49744085,7.506511598,1.16162514,2.219524003,56.28217462,2,71.1121817,37.6311817,4800.059404,91.54768812,330.3671162,3.438224913,3.187983618,4968680.081,0.298588756,1,43.18551428
C451,7773697690,14.91524292,6.13470615,9.149810417,1.318031912,64.48639919,10,5.196609813,36.31891237,4102.306451,12.56127035,473.7695829,6.140311984,0.512703325,4732341.917,0.158965094,1,21.56049255
C452,5588458455,18.53541721,19.36193033,13.52824741,1.777243313,61.93758855,9,85.97478057,5.226866756,4269.742315,41.84467897,143.1762074,8.60855028,3.956699141,3113928.2,0.047349977,0,30.03130262
C453,4247977872,26.06714953,11.5964677,13.58287912,2.514574143,60.67714272,8,45.82533148,68.55386206,860.9713371,34.4561908,246.1221177,7.532134387,1.885989313,8705347.648,0.195978722,1,30.86812485
